timestamp,memory_working_set_bytes,memory_rss_bytes,memory_cache_bytes,memory_usage_bytes,cpu_periods_rate,fs_reads_bytes_rate,cpu_usage_rate,fs_reads_total_rate,datetime,memory_working_set_bytes_mb,memory_rss_bytes_mb,memory_cache_bytes_mb,memory_usage_bytes_mb,memory_usage_percent,memory_rss_percent,cpu_usage_percent,fs_total_io_bytes_rate,fs_total_io_mbps,fs_total_iops,hour,day_of_week,minute,time_period,memory_usage_percent_ma_5,memory_usage_percent_std_5,memory_usage_percent_max_5,memory_usage_percent_min_5,memory_usage_percent_ma_10,memory_usage_percent_std_10,memory_usage_percent_max_10,memory_usage_percent_min_10,memory_usage_percent_ma_30,memory_usage_percent_std_30,memory_usage_percent_max_30,memory_usage_percent_min_30,memory_usage_percent_ma_60,memory_usage_percent_std_60,memory_usage_percent_max_60,memory_usage_percent_min_60,cpu_usage_percent_ma_5,cpu_usage_percent_std_5,cpu_usage_percent_max_5,cpu_usage_percent_min_5,cpu_usage_percent_ma_10,cpu_usage_percent_std_10,cpu_usage_percent_max_10,cpu_usage_percent_min_10,cpu_usage_percent_ma_30,cpu_usage_percent_std_30,cpu_usage_percent_max_30,cpu_usage_percent_min_30,cpu_usage_percent_ma_60,cpu_usage_percent_std_60,cpu_usage_percent_max_60,cpu_usage_percent_min_60,fs_total_io_bytes_rate_ma_5,fs_total_io_bytes_rate_std_5,fs_total_io_bytes_rate_max_5,fs_total_io_bytes_rate_min_5,fs_total_io_bytes_rate_ma_10,fs_total_io_bytes_rate_std_10,fs_total_io_bytes_rate_max_10,fs_total_io_bytes_rate_min_10,fs_total_io_bytes_rate_ma_30,fs_total_io_bytes_rate_std_30,fs_total_io_bytes_rate_max_30,fs_total_io_bytes_rate_min_30,fs_total_io_bytes_rate_ma_60,fs_total_io_bytes_rate_std_60,fs_total_io_bytes_rate_max_60,fs_total_io_bytes_rate_min_60,memory_usage_percent_diff_1,memory_usage_percent_pct_change_1,memory_usage_percent_lag_1,memory_usage_percent_diff_5,memory_usage_percent_pct_change_5,memory_usage_percent_lag_5,memory_usage_percent_diff_10,memory_usage_percent_pct_change_10,memory_usage_percent_lag_10,memory_usage_percent_diff_30,memory_usage_percent_pct_change_30,cpu_usage_percent_diff_1,cpu_usage_percent_pct_change_1,cpu_usage_percent_lag_1,cpu_usage_percent_diff_5,cpu_usage_percent_pct_change_5,cpu_usage_percent_lag_5,cpu_usage_percent_diff_10,cpu_usage_percent_pct_change_10,cpu_usage_percent_lag_10,cpu_usage_percent_diff_30,cpu_usage_percent_pct_change_30,memory_usage_percent_zscore,memory_usage_percent_iqr_score,memory_usage_percent_modified_zscore,cpu_usage_percent_zscore,cpu_usage_percent_iqr_score,degradation_level,is_degraded,degradation_score,degradation_memory,degradation_cpu
1759222225.000000,44982272.000000,12234752.000000,29913088.000000,45150208.000000,0.000000,0.000000,0.000006,0.000000,2025-09-30 08:50:25,42.898438,11.667969,28.527344,43.058594,8.378601,2.278900,0.000592,0.000000,0.000000,0.000000,8,1,50,morning,8.378601,0.002449,8.378601,8.378601,8.378601,0.018283,8.378601,8.378601,8.378601,0.054901,8.378601,8.378601,8.378601,0.065156,8.378601,8.378601,0.000592,0.001787,0.000592,0.000592,0.000592,0.001956,0.000592,0.000592,0.000592,0.002333,0.000592,0.000592,0.000592,0.002790,0.000592,0.000592,0.000000,0.000000,0.000000,0.000000,0.000000,163.598635,0.000000,0.000000,0.000000,595.652028,0.000000,0.000000,0.000000,934.472627,0.000000,0.000000,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.000000,0.000000,0.012457,0.000009,0.003072,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.248214,1.330579,1.101683,-1.539821,-4.436223,1,1,1,1,0
1759222255.000000,44285952.000000,12234752.000000,29843456.000000,45080576.000000,0.045924,0.000000,0.000109,0.000000,2025-09-30 08:50:55,42.234375,11.667969,28.460938,42.992188,8.248901,2.278900,0.010896,0.000000,0.000000,0.000000,8,1,50,morning,8.313751,0.091712,8.378601,8.248901,8.313751,0.091712,8.378601,8.248901,8.313751,0.091712,8.378601,8.248901,8.313751,0.091712,8.378601,8.248901,0.005744,0.007286,0.010896,0.000592,0.005744,0.007286,0.010896,0.000592,0.005744,0.007286,0.010896,0.000592,0.005744,0.007286,0.010896,0.000592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129700,-1.547988,8.378601,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.010304,1740.312383,0.000592,0.000009,0.003072,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.022212,-0.074380,-0.809400,-0.297476,-0.140544,1,1,1,1,0
1759222285.000000,44285952.000000,12234752.000000,29843456.000000,45080576.000000,0.045924,0.000000,0.000109,0.000000,2025-09-30 08:51:25,42.234375,11.667969,28.460938,42.992188,8.248901,2.278900,0.010896,0.000000,0.000000,0.000000,8,1,51,morning,8.292135,0.074882,8.378601,8.248901,8.292135,0.074882,8.378601,8.248901,8.292135,0.074882,8.378601,8.248901,8.292135,0.074882,8.378601,8.248901,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.248901,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.000000,0.000000,0.010896,0.000009,0.003072,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.022212,-0.074380,-0.809400,-0.297476,-0.140544,1,1,1,1,0
1759222315.000000,44285952.000000,12234752.000000,29843456.000000,45080576.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 08:51:55,42.234375,11.667969,28.460938,42.992188,8.248901,2.278900,0.012459,0.000000,0.000000,0.000000,8,1,51,morning,8.281326,0.064850,8.378601,8.248901,8.281326,0.064850,8.378601,8.248901,8.281326,0.064850,8.378601,8.248901,8.281326,0.064850,8.378601,8.248901,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.007461,0.005949,0.010896,0.000592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.248901,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.000000,0.000000,0.010896,0.000009,0.003072,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.022212,-0.074380,-0.809400,-0.109049,0.510985,1,1,1,1,0
1759222345.000000,45056000.000000,12234752.000000,29913088.000000,45154304.000000,0.089975,1044.192847,0.000224,0.089975,2025-09-30 08:52:25,42.968750,11.667969,28.527344,43.062500,8.392334,2.278900,0.022396,1044.192847,0.000996,0.089975,8,1,52,morning,8.303528,0.074958,8.392334,8.248901,8.303528,0.074958,8.392334,8.248901,8.303528,0.074958,8.392334,8.248901,8.303528,0.074958,8.392334,8.248901,0.011195,0.008908,0.022396,0.000592,0.011195,0.008908,0.022396,0.000592,0.011195,0.008908,0.022396,0.000592,0.011195,0.008908,0.022396,0.000592,261.048212,522.096423,1044.192847,0.000000,261.048212,522.096423,1044.192847,0.000000,261.048212,522.096423,1044.192847,0.000000,261.048212,522.096423,1044.192847,0.000000,0.143433,1.738809,8.248901,0.000000,0.000000,8.303833,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.000000,105.544166,0.012457,0.000009,0.003072,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.272144,1.479339,1.304033,1.089091,4.653815,1,1,1,1,0
1759222375.000000,45056000.000000,12234752.000000,29913088.000000,45154304.000000,0.000000,0.000000,0.000004,0.000000,2025-09-30 08:52:55,42.968750,11.667969,28.527344,43.062500,8.392334,2.278900,0.000363,0.000000,0.000000,0.000000,8,1,52,morning,8.306274,0.078561,8.392334,8.248901,8.318329,0.076219,8.392334,8.248901,8.318329,0.076219,8.392334,8.248901,8.318329,0.076219,8.392334,8.248901,0.011138,0.008999,0.022396,0.000363,0.009029,0.009110,0.022396,0.000363,0.009029,0.009110,0.022396,0.000363,0.009029,0.009110,0.022396,0.000363,261.048212,522.096423,1044.192847,0.000000,208.838569,466.977237,1044.192847,0.000000,208.838569,466.977237,1044.192847,0.000000,208.838569,466.977237,1044.192847,0.000000,0.000000,0.000000,8.392334,0.013733,0.163905,8.378601,0.000000,0.000000,8.303833,-0.000763,-0.009246,-0.022033,-98.379848,0.022396,-0.000229,-38.715256,0.000592,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.272144,1.479339,1.304033,-1.567459,-4.531786,1,1,1,1,0
1759222405.000000,45056000.000000,12234752.000000,29913088.000000,45154304.000000,0.000000,0.000000,0.000005,0.000000,2025-09-30 08:53:25,42.968750,11.667969,28.527344,43.062500,8.392334,2.278900,0.000528,0.000000,0.000000,0.000000,8,1,53,morning,8.334961,0.078561,8.392334,8.248901,8.328901,0.074990,8.392334,8.248901,8.328901,0.074990,8.392334,8.248901,8.328901,0.074990,8.392334,8.248901,0.008546,0.010466,0.022396,0.000363,0.007612,0.008856,0.022396,0.000363,0.007612,0.008856,0.022396,0.000363,0.007612,0.008856,0.022396,0.000363,261.048212,522.096423,1044.192847,0.000000,174.032141,426.289945,1044.192847,0.000000,174.032141,426.289945,1044.192847,0.000000,174.032141,426.289945,1044.192847,0.000000,0.000000,0.000000,8.392334,0.143433,1.738809,8.248901,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.000165,45.399029,0.000363,-0.010369,-95.158027,0.010896,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.272144,1.479339,1.304033,-1.547597,-4.463110,1,1,1,1,0
1759222435.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.027353,0.000000,0.000068,0.000000,2025-09-30 08:53:55,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.006754,0.000000,0.000000,0.000000,8,1,53,morning,8.363495,0.064061,8.392334,8.248901,8.336735,0.072877,8.392334,8.248901,8.336735,0.072877,8.392334,8.248901,8.336735,0.072877,8.392334,8.248901,0.007510,0.010360,0.022396,0.000363,0.007489,0.008091,0.022396,0.000363,0.007489,0.008091,0.022396,0.000363,0.007489,0.008091,0.022396,0.000363,261.048212,522.096423,1044.192847,0.000000,149.170407,394.667799,1044.192847,0.000000,149.170407,394.667799,1044.192847,0.000000,149.170407,394.667799,1044.192847,0.000000,-0.000763,-0.009091,8.392334,0.142670,1.729560,8.248901,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.006226,1180.078154,0.000528,-0.004143,-38.018965,0.010896,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.270815,1.471074,1.292792,-0.796943,-1.867560,1,1,1,1,0
1759222465.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.051786,0.000000,0.000123,0.000000,2025-09-30 08:54:25,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.012315,0.000000,0.000000,0.000000,8,1,54,morning,8.392029,0.000418,8.392334,8.391571,8.342828,0.070579,8.392334,8.248901,8.342828,0.070579,8.392334,8.248901,8.342828,0.070579,8.392334,8.248901,0.008471,0.009226,0.022396,0.000363,0.008092,0.007683,0.022396,0.000363,0.008092,0.007683,0.022396,0.000363,0.008092,0.007683,0.022396,0.000363,208.838569,466.977237,1044.192847,0.000000,130.524106,369.177921,1044.192847,0.000000,130.524106,369.177921,1044.192847,0.000000,130.524106,369.177921,1044.192847,0.000000,0.000000,0.000000,8.391571,0.142670,1.729560,8.248901,0.000000,0.000000,8.303833,-0.000763,-0.009246,0.005561,82.343941,0.006754,0.000009,13.018662,0.012455,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.270815,1.471074,1.292792,-0.126446,0.450831,1,1,1,1,0
1759222495.000000,44576768.000000,12234752.000000,29896704.000000,45133824.000000,0.048180,0.000000,0.000117,0.000000,2025-09-30 08:54:55,42.511719,11.667969,28.511719,43.042969,8.303070,2.278900,0.011688,0.000000,0.000000,0.000000,8,1,54,morning,8.374176,0.039751,8.392334,8.303070,8.338852,0.067719,8.392334,8.248901,8.338852,0.067719,8.392334,8.248901,8.338852,0.067719,8.392334,8.248901,0.006329,0.005788,0.012315,0.000363,0.008492,0.007286,0.022396,0.000363,0.008492,0.007286,0.022396,0.000363,0.008492,0.007286,0.022396,0.000363,0.000000,0.000000,0.000000,0.000000,116.021427,348.064282,1044.192847,0.000000,116.021427,348.064282,1044.192847,0.000000,116.021427,348.064282,1044.192847,0.000000,-0.088501,-1.054641,8.391571,-0.089264,-1.063636,8.392334,0.000000,0.000000,8.303833,-0.000763,-0.009246,-0.000626,-5.085617,0.012315,-0.010708,-47.811233,0.022396,-0.000032,-0.237730,0.012455,0.000029,0.344761,0.116601,0.512397,-0.011242,-0.201955,0.189741,1,1,1,1,0
1759222525.000000,44576768.000000,12234752.000000,29896704.000000,45133824.000000,0.048180,0.000000,0.000117,0.000000,2025-09-30 08:55:25,42.511719,11.667969,28.511719,43.042969,8.303070,2.278900,0.011688,0.000000,0.000000,0.000000,8,1,55,morning,8.356323,0.048614,8.392334,8.303070,8.331299,0.067002,8.392334,8.248901,8.335599,0.065144,8.392334,8.248901,8.335599,0.065144,8.392334,8.248901,0.008595,0.005036,0.012315,0.000528,0.009725,0.006697,0.022396,0.000363,0.008812,0.006943,0.022396,0.000363,0.008812,0.006943,0.022396,0.000363,0.000000,0.000000,0.000000,0.000000,116.021427,348.064282,1044.192847,0.000000,104.419285,330.202771,1044.192847,0.000000,104.419285,330.202771,1044.192847,0.000000,0.000000,0.000000,8.303070,-0.089264,-1.063636,8.392334,-0.075531,-0.901475,8.378601,-0.000763,-0.009246,0.000000,0.000000,0.011688,0.011326,3121.227225,0.000363,0.011096,1874.120873,0.000592,0.000029,0.344761,0.116601,0.512397,-0.011242,-0.201955,0.189741,1,1,1,1,0
1759222555.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.093664,255.764217,0.000233,0.015611,2025-09-30 08:55:55,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.023263,255.764217,0.000244,0.015611,8,1,55,morning,8.356171,0.048474,8.391571,8.303070,8.345566,0.062549,8.392334,8.248901,8.340263,0.064179,8.392334,8.248901,8.340263,0.064179,8.392334,8.248901,0.013142,0.006086,0.023263,0.006754,0.011099,0.008091,0.023263,0.000363,0.010125,0.007898,0.023263,0.000363,0.010125,0.007898,0.023263,0.000363,51.152843,114.381235,255.764217,0.000000,144.439674,347.848505,1044.192847,0.000000,118.177915,316.564025,1044.192847,0.000000,118.177915,316.564025,1044.192847,0.000000,0.088501,1.065883,8.303070,-0.000763,-0.009091,8.392334,0.142670,1.729560,8.248901,-0.000763,-0.009246,0.011575,99.026220,0.011688,0.022735,4309.305078,0.000528,0.012367,113.497349,0.010896,0.000029,0.344761,0.270815,1.471074,1.292792,1.193575,5.015089,1,1,1,1,0
1759222585.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.093664,255.764217,0.000233,0.015611,2025-09-30 08:56:25,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.023263,255.764217,0.000244,0.015611,8,1,56,morning,8.356171,0.048474,8.391571,8.303070,8.359833,0.053695,8.392334,8.248901,8.344210,0.063073,8.392334,8.248901,8.344210,0.063073,8.392334,8.248901,0.016443,0.006231,0.023263,0.011688,0.012473,0.009046,0.023263,0.000363,0.011220,0.008431,0.023263,0.000363,0.011220,0.008431,0.023263,0.000363,102.305687,140.087831,255.764217,0.000000,172.857920,345.009171,1044.192847,0.000000,129.643440,304.433948,1044.192847,0.000000,129.643440,304.433948,1044.192847,0.000000,0.000000,0.000000,8.391571,0.000000,0.000000,8.391571,0.142670,1.729560,8.248901,-0.000763,-0.009246,0.000000,0.000000,0.023263,0.016509,244.455927,0.006754,0.012367,113.497349,0.010896,0.000029,0.344761,0.270815,1.471074,1.292792,1.193575,5.015089,1,1,1,1,0
1759222615.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 08:56:55,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.012459,0.000000,0.000000,0.000000,8,1,56,morning,8.356171,0.048474,8.391571,8.303070,8.374100,0.037438,8.392334,8.303070,8.347593,0.061907,8.392334,8.248901,8.347593,0.061907,8.392334,8.248901,0.017476,0.006683,0.023263,0.011688,0.012473,0.009046,0.023263,0.000363,0.011220,0.008431,0.023263,0.000363,0.011220,0.008431,0.023263,0.000363,127.882109,147.665540,255.764217,0.000000,172.857920,345.009171,1044.192847,0.000000,129.643440,304.433948,1044.192847,0.000000,129.643440,304.433948,1044.192847,0.000000,0.000000,0.000000,8.391571,0.000000,0.000000,8.391571,0.142670,1.729560,8.248901,-0.000763,-0.009246,0.000000,0.000000,0.023263,0.000009,88.904509,0.012315,-0.000032,113.497349,0.012455,0.000029,0.344761,0.270815,1.471074,1.292792,-0.109049,0.510985,1,1,1,1,0
1759222645.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.047527,0.000000,0.000113,0.000000,2025-09-30 08:57:25,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.011264,0.000000,0.000000,0.000000,8,1,57,morning,8.373871,0.039579,8.391571,8.303070,8.374023,0.037397,8.392334,8.303070,8.350525,0.060726,8.392334,8.248901,8.350525,0.060726,8.392334,8.248901,0.017370,0.006807,0.023263,0.011264,0.011236,0.008245,0.023263,0.000363,0.011224,0.008072,0.023263,0.000363,0.011224,0.008072,0.023263,0.000363,127.882109,147.665540,255.764217,0.000000,56.836493,112.781419,255.764217,0.000000,119.670868,293.682773,1044.192847,0.000000,119.670868,293.682773,1044.192847,0.000000,0.000000,0.000000,8.391571,0.088501,1.065883,8.303070,-0.000763,-0.009091,8.392334,-0.000763,-0.009246,0.000000,-51.580038,0.012457,-0.000424,-3.631580,0.011688,-0.011132,-49.706509,0.022396,0.000029,0.344761,0.270815,1.471074,1.292792,-0.253133,0.012781,1,1,1,1,0
1759222675.000000,45051904.000000,12234752.000000,29913088.000000,45150208.000000,0.067015,0.000000,0.000125,0.000000,2025-09-30 08:57:55,42.964844,11.667969,28.527344,43.058594,8.391571,2.278900,0.012459,0.000000,0.000000,0.000000,8,1,57,morning,8.391571,0.000000,8.391571,8.391571,8.373947,0.037356,8.392334,8.303070,8.353090,0.059557,8.392334,8.248901,8.353090,0.059557,8.392334,8.248901,0.019263,0.006928,0.023263,0.011264,0.012595,0.007661,0.023263,0.000528,0.011224,0.008072,0.023263,0.000363,0.011224,0.008072,0.023263,0.000363,170.509478,147.665540,255.764217,0.000000,63.941054,118.395827,255.764217,0.000000,119.670868,293.682773,1044.192847,0.000000,119.670868,293.682773,1044.192847,0.000000,0.000000,0.000000,8.391571,0.088501,1.065883,8.303070,-0.000763,-0.009091,8.392334,-0.000763,-0.009246,0.000000,0.000000,0.011264,0.000009,-3.631580,0.011688,-0.000032,3004.245796,0.000363,0.000029,0.344761,0.270815,1.471074,1.292792,-0.109049,0.510985,1,1,1,1,0
1759222705.000000,44998656.000000,12234752.000000,29908992.000000,45146112.000000,0.049392,674.371892,0.000136,0.115249,2025-09-30 08:58:25,42.914062,11.667969,28.523438,43.054688,8.381653,2.278900,0.013566,674.371892,0.000643,0.115249,8,1,58,morning,8.389587,0.004436,8.391571,8.381653,8.372879,0.036922,8.391571,8.303070,8.354770,0.058081,8.392334,8.248901,8.354770,0.058081,8.392334,8.248901,0.016031,0.006368,0.023263,0.011264,0.014225,0.005915,0.023263,0.006754,0.011391,0.007781,0.023263,0.000363,0.011391,0.007781,0.023263,0.000363,310.045370,340.447052,674.371892,0.000000,148.237541,241.960201,674.371892,0.000000,159.292370,318.736688,1044.192847,0.000000,159.292370,318.736688,1044.192847,0.000000,-0.009918,-0.118193,8.391571,-0.009918,-0.118193,8.391571,-0.010681,-0.127273,8.392334,-0.000763,-0.009246,0.000000,20.441977,0.012457,-0.009696,-41.682040,0.023263,0.013039,2471.416751,0.000528,0.000029,0.344761,0.253532,1.363636,1.146650,0.024484,0.972704,1,1,1,1,0
1759222735.000000,44998656.000000,12234752.000000,29908992.000000,45146112.000000,0.049392,674.371892,0.000136,0.115249,2025-09-30 08:58:55,42.914062,11.667969,28.523438,43.054688,8.381653,2.278900,0.013566,674.371892,0.000643,0.115249,8,1,58,morning,8.387604,0.005432,8.391571,8.381653,8.371887,0.036495,8.391571,8.303070,8.356264,0.056702,8.392334,8.248901,8.356264,0.056702,8.392334,8.248901,0.012799,0.001329,0.013566,0.011264,0.015077,0.005123,0.023263,0.011264,0.011536,0.007519,0.023263,0.000363,0.011536,0.007519,0.023263,0.000363,449.581262,389.348794,674.371892,0.000000,232.534027,294.669058,674.371892,0.000000,193.631004,334.699202,1044.192847,0.000000,193.631004,334.699202,1044.192847,0.000000,0.000000,0.000000,8.381653,-0.009918,-0.118193,8.391571,-0.009918,-0.118193,8.391571,-0.000763,-0.009246,0.000000,0.000000,0.013566,-0.009696,-41.682040,0.023263,0.006813,100.879668,0.006754,0.000029,0.344761,0.253532,1.363636,1.146650,0.024484,0.972704,1,1,1,1,0
1759222765.000000,44998656.000000,12234752.000000,29908992.000000,45146112.000000,0.052367,0.000000,0.000125,0.000000,2025-09-30 08:59:25,42.914062,11.667969,28.523438,43.054688,8.381653,2.278900,0.012523,0.000000,0.000000,0.000000,8,1,59,morning,8.385620,0.005432,8.391571,8.381653,8.370895,0.036033,8.391571,8.303070,8.357600,0.055411,8.392334,8.248901,8.357600,0.055411,8.392334,8.248901,0.012730,0.001094,0.013566,0.011264,0.015103,0.005108,0.023263,0.011264,0.011598,0.007268,0.023263,0.000363,0.011598,0.007268,0.023263,0.000363,337.185946,389.348794,674.371892,0.000000,232.534027,294.669058,674.371892,0.000000,181.529067,326.953558,1044.192847,0.000000,181.529067,326.953558,1044.192847,0.000000,0.000000,0.000000,8.381653,-0.009918,-0.118193,8.391571,-0.009918,-0.118193,8.391571,-0.000763,-0.009246,-0.001044,-7.693776,0.013566,0.000009,-46.168893,0.012455,0.000208,1.689388,0.012315,0.000029,0.344761,0.253532,1.363636,1.146650,-0.101362,0.537562,1,1,1,1,0
1759222795.000000,44998656.000000,12234752.000000,29908992.000000,45146112.000000,0.052367,0.000000,0.000125,0.000000,2025-09-30 08:59:55,42.914062,11.667969,28.523438,43.054688,8.381653,2.278900,0.012523,0.000000,0.000000,0.000000,8,1,59,morning,8.383636,0.004436,8.391571,8.381653,8.378754,0.027045,8.391571,8.303070,8.358803,0.054201,8.392334,8.248901,8.358803,0.054201,8.392334,8.248901,0.013045,0.000603,0.013566,0.012523,0.015207,0.005036,0.023263,0.011264,0.011652,0.007041,0.023263,0.000363,0.011652,0.007041,0.023263,0.000363,337.185946,389.348794,674.371892,0.000000,232.534027,294.669058,674.371892,0.000000,170.850886,319.618311,1044.192847,0.000000,170.850886,319.618311,1044.192847,0.000000,0.000000,0.000000,8.381653,-0.009918,-0.118193,8.391571,0.078583,0.946430,8.303070,-0.000763,-0.009246,0.000000,0.000000,0.012523,0.001259,11.175441,0.011264,0.000834,7.138017,0.011688,0.000029,0.344761,0.253532,1.363636,1.146650,-0.101362,0.537562,1,1,1,1,0
1759222825.000000,44998656.000000,12234752.000000,29908992.000000,45146112.000000,0.066235,0.000000,0.000122,0.000000,2025-09-30 09:00:25,42.914062,11.667969,28.523438,43.054688,8.381653,2.278900,0.012249,0.000000,0.000000,0.000000,9,1,0,morning,8.381653,0.000000,8.381653,8.381653,8.386612,0.005227,8.391571,8.381653,8.359891,0.053063,8.392334,8.248901,8.359891,0.053063,8.392334,8.248901,0.012885,0.000632,0.013566,0.012249,0.015277,0.004984,0.023263,0.011264,0.011685,0.006832,0.023263,0.000363,0.011685,0.006832,0.023263,0.000363,269.748757,369.368698,674.371892,0.000000,232.534027,294.669058,674.371892,0.000000,161.359170,312.679332,1044.192847,0.000000,161.359170,312.679332,1044.192847,0.000000,0.000000,0.000000,8.381653,-0.009918,-0.118193,8.391571,0.078583,0.946430,8.303070,-0.000763,-0.009246,-0.000274,-2.189453,0.012523,0.000009,8.741307,0.012455,0.000560,4.792280,0.011688,0.000029,0.344761,0.253532,1.363636,1.146650,-0.134420,0.423259,1,1,1,1,0
1759222855.000000,44449792.000000,12234752.000000,35631104.000000,50872320.000000,0.067093,127203.475402,0.000315,2.163740,2025-09-30 09:00:55,42.390625,11.667969,33.980469,48.515625,8.279419,2.278900,0.031511,127203.475402,0.121311,2.163740,9,1,0,morning,8.361206,0.045720,8.381653,8.279419,8.375397,0.034081,8.391571,8.279419,8.356233,0.054553,8.392334,8.248901,8.356233,0.054553,8.392334,8.248901,0.016474,0.008421,0.031511,0.012249,0.016308,0.007222,0.031511,0.011264,0.012729,0.008048,0.031511,0.000363,0.012729,0.008048,0.031511,0.000363,25575.569459,56812.476988,127203.475402,0.000000,16100.997926,44893.146233,127203.475402,0.000000,6847.786340,29147.044353,127203.475402,0.000000,6847.786340,29147.044353,127203.475402,0.000000,-0.102234,-1.219734,8.381653,-0.102234,-1.219734,8.381653,-0.112152,-1.336485,8.391571,-0.000763,-0.009246,0.019262,157.263274,0.012249,0.017944,132.270719,0.013566,0.008248,35.455544,0.023263,0.000029,0.344761,0.075389,0.256198,-0.359733,2.188026,8.453620,1,1,1,1,0
1759222885.000000,44449792.000000,12234752.000000,35631104.000000,50872320.000000,0.067973,257744.455962,0.000513,4.384251,2025-09-30 09:01:25,42.390625,11.667969,33.980469,48.515625,8.279419,2.278900,0.051279,257744.455962,0.245804,4.384251,9,1,1,morning,8.340759,0.055996,8.381653,8.279419,8.364182,0.044903,8.391571,8.279419,8.352893,0.055653,8.392334,8.248901,8.352893,0.055653,8.392334,8.248901,0.024017,0.017336,0.051279,0.012249,0.019810,0.014351,0.051279,0.011264,0.014656,0.011648,0.051279,0.000363,0.014656,0.011648,0.051279,0.000363,76989.586273,115082.521220,257744.455962,0.000000,48287.084394,95588.925042,257744.455962,0.000000,19392.619822,62867.272628,257744.455962,0.000000,19392.619822,62867.272628,257744.455962,0.000000,0.000000,0.000000,8.279419,-0.102234,-1.219734,8.381653,-0.112152,-1.336485,8.391571,-0.000763,-0.009246,0.019768,62.733196,0.031511,0.037712,277.981565,0.013566,0.028016,120.431136,0.023263,0.000029,0.344761,0.075389,0.256198,-0.359733,4.571406,16.694677,1,1,1,1,0
1759222915.000000,37986304.000000,12234752.000000,28344320.000000,43585536.000000,0.034493,131322.353103,0.000267,2.302399,2025-09-30 09:01:55,36.226562,11.667969,27.031250,41.566406,7.075500,2.278900,0.026714,131322.353103,0.125239,2.302399,9,1,1,morning,8.079529,0.563592,8.381653,7.075500,8.232574,0.408913,8.391571,7.075500,8.299669,0.266367,8.392334,7.075500,8.299669,0.266367,8.392334,7.075500,0.026855,0.016101,0.051279,0.012249,0.020577,0.013620,0.051279,0.011264,0.015230,0.011654,0.051279,0.000363,0.015230,0.011654,0.051279,0.000363,103254.056894,107878.969027,257744.455962,0.000000,57513.225361,93601.187820,257744.455962,0.000000,24722.607121,65964.106347,257744.455962,0.000000,24722.607121,65964.106347,257744.455962,0.000000,-1.203918,-14.541098,8.279419,-1.306152,-15.583470,8.381653,-1.316071,-15.683244,8.391571,-0.000763,-0.009246,-0.024565,-47.904600,0.051279,0.014191,113.323650,0.012523,-0.000032,14.834481,0.012455,0.000029,0.344761,-2.022447,-12.785124,-18.099083,1.609650,6.453759,1,1,1,1,0
