timestamp,pod,container,namespace,node,container_last_seen,container_ready,container_restarts,container_running,container_start_time,container_terminated,container_waiting,cpu_context_switches,cpu_limits,cpu_requests,cpu_throttled_periods,cpu_usage_total,fs_reads,fs_writes,memory_cache,memory_failures,memory_limit,memory_limits,memory_max_usage,memory_requests,memory_rss,memory_usage_bytes,memory_working_set_bytes,oom_kill_rate,oom_kills,pod_created,pod_owner,pod_phase,pod_qos_class,pod_ready,pod_scheduled,pod_start_time,probe_success,processes,sockets,threads,memory_usage_percent,memory_rss_percent,memory_cache_percent,disk_io_total,threads_per_process,has_oom_kills,has_restarts,restart_rate,pod_age_seconds,pod_age_hours,memory_headroom_bytes,memory_headroom_percent,memory_pressure,cpu_saturated,memory_overcommit_ratio,cpu_overcommit_ratio,instability_score,is_unstable,hour,day_of_week,minute,period,is_weekend,memory_usage_percent_rolling_mean_5,memory_usage_percent_rolling_std_5,memory_usage_percent_diff,memory_usage_percent_pct_change,memory_warning,memory_overload,memory_critical,cpu_warning,cpu_overload,cpu_critical,disk_warning,disk_overload,disk_critical,critical_overload,overload_severity
2025-10-05 22:05:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759701900.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6481478202045029,1.0,0.5,0.0,0.0004387535727820419,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,5,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:05:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759701930.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6365349482860309,1.0,0.5,0.0,0.00043413481594430076,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,5,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:06:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759701960.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6570781923048843,1.0,0.5,0.0,0.0004395192551723188,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,6,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:06:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759701990.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6410185154307607,1.0,0.5,0.0,0.0004352552772868248,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,6,noite,1,4.138692220052083,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:07:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702020.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6395706534396041,1.0,0.5,0.0,0.0004366981469830686,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,7,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:07:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702050.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6362034732514892,1.0,0.5,0.0,0.00043647753013227467,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,7,noite,1,4.138437906901042,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:08:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702080.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6366795131433681,1.0,0.5,0.0,0.00043415785588014156,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,8,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:08:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702110.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6215898888044753,1.0,0.5,0.0,0.00043830720353615557,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,8,noite,1,4.138437906901042,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:09:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702140.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.604411140958575,1.0,0.5,0.0,0.00043708468825109616,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,9,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:09:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702170.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6102012958841394,1.0,0.5,0.0,0.00043564492633494815,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,9,noite,1,4.138437906901042,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:10:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702200.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6245568401832523,1.0,0.5,0.0,0.0004395079961644864,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,10,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:10:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702230.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6254394860795546,1.0,0.5,0.0,0.0004381079925512624,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,10,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:11:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702260.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6250042459527579,1.0,0.5,0.0,0.0004385763490241111,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,11,noite,1,4.138692220052083,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:11:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702290.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6216918949924607,1.0,0.5,0.0,0.00043520150030397747,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,11,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:12:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702320.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6223337864665,1.0,0.5,0.0,0.0004370695379780068,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,12,noite,1,4.13818359375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:12:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702350.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6128974640054075,1.0,0.5,0.0,0.00043633746484595255,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,12,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:13:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702380.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6072059901409868,1.0,0.5,0.0,0.00043304565901611085,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,13,noite,1,4.138692220052083,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:13:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702410.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.628880809015404,1.0,0.5,0.0,0.00043532647588205944,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,13,noite,1,4.138946533203125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:14:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702440.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6405112310331373,1.0,0.5,0.0,0.0004374765329936913,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,14,noite,1,4.138946533203125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:14:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702470.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6053821642601428,1.0,0.5,0.0,0.00042325364407522827,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,14,noite,1,4.138946533203125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:15:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702500.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6324275488220168,1.0,0.5,0.0,0.00043951629717145057,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,15,noite,1,4.138946533203125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:15:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702530.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6306142662768738,1.0,0.5,0.0,0.0004397986147049653,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,15,noite,1,4.138692220052083,0.00044048329863716874,0.0,-0.00018433179723498228,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:16:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702560.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.62243231158881,1.0,0.5,0.0,0.0004232754350635495,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,16,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:16:35,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702590.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6272973001547099,1.0,0.5,0.0,0.00043462187716955064,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23158784.0,22216704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,1.0,1.0,1.0,4.13818359375,0.910152065404122,0.04368588421197399,0.0,0.5,0,0,0.0,0.0,0.0,514654208.0,95.86181640625,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,16,noite,1,4.13818359375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05 22:17:05,app-degradacao-57f8dfd878-w89qn,app,tcc-degradacao,x86,1759702620.0,0.0,0.0,0.0,1759694634.0,0.0,0.0,0.6333012043161913,1.0,0.5,0.0,0.0004355128869835725,0.0,0.0,1011712.0,0.0,536870912.0,1.0,0.0,0.5,21078016.0,23162880.0,22220800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,1.0,1.0,1.0,4.138946533203125,0.9099911189804066,0.043678159033843846,0.0,0.5,0,0,0.0,0.0,0.0,514650112.0,95.86105346679688,0,0,0.6666666666666666,0.6666666666666666,0,0,22,6,17,noite,1,4.138437906901042,0.00044048329863716874,0.0,0.00018436578171088236,0,0,0,0,0,0,0,0,0,0,0
