timestamp,memory_mb
2025-09-29 20:11:35,42.30859375
2025-09-29 20:11:40,42.30859375
2025-09-29 20:11:45,42.30859375
2025-09-29 20:11:50,42.30859375
2025-09-29 20:11:55,40.8828125
2025-09-29 20:12:00,40.8828125
2025-09-29 20:12:05,40.8828125
2025-09-29 20:12:10,40.8828125
2025-09-29 20:12:15,40.8828125
2025-09-29 20:12:20,40.8828125
2025-09-29 20:12:25,40.8828125
2025-09-29 20:12:30,40.8828125
2025-09-29 20:12:35,40.8828125
2025-09-29 20:12:40,40.8828125
2025-09-29 20:12:45,40.8828125
2025-09-29 20:12:50,40.8828125
2025-09-29 20:12:55,42.265625
2025-09-29 20:13:00,42.265625
2025-09-29 20:13:05,42.265625
2025-09-29 20:13:10,42.265625
2025-09-29 20:13:15,42.265625
2025-09-29 20:13:20,42.265625
2025-09-29 20:13:25,42.265625
2025-09-29 20:13:30,42.265625
2025-09-29 20:13:35,42.265625
2025-09-29 20:13:40,42.265625
2025-09-29 20:13:45,42.265625
2025-09-29 20:13:50,42.265625
2025-09-29 20:13:55,42.265625
2025-09-29 20:14:00,38.17578125
2025-09-29 20:14:05,38.17578125
2025-09-29 20:14:10,38.17578125
2025-09-29 20:14:15,38.17578125
2025-09-29 20:14:20,38.17578125
2025-09-29 20:14:25,38.17578125
2025-09-29 20:14:30,38.17578125
2025-09-29 20:14:35,38.17578125
2025-09-29 20:14:40,38.17578125
2025-09-29 20:14:45,38.17578125
2025-09-29 20:14:50,41.99609375
2025-09-29 20:14:55,41.99609375
2025-09-29 20:15:00,41.99609375
2025-09-29 20:15:05,41.99609375
2025-09-29 20:15:10,41.99609375
2025-09-29 20:15:15,41.99609375
2025-09-29 20:15:20,41.99609375
2025-09-29 20:15:25,41.99609375
2025-09-29 20:15:30,41.99609375
2025-09-29 20:15:35,41.99609375
2025-09-29 20:15:40,41.99609375
2025-09-29 20:15:45,41.99609375
2025-09-29 20:15:50,42.05078125
2025-09-29 20:15:55,42.05078125
2025-09-29 20:16:00,42.05078125
2025-09-29 20:16:05,42.05078125
2025-09-29 20:16:10,42.05078125
2025-09-29 20:16:15,42.05078125
2025-09-29 20:16:20,42.05078125
2025-09-29 20:16:25,42.05078125
2025-09-29 20:16:30,42.05078125
2025-09-29 20:16:35,42.05078125
2025-09-29 20:16:40,42.05078125
2025-09-29 20:16:45,42.05078125
2025-09-29 20:16:50,42.0703125
2025-09-29 20:16:55,42.0703125
2025-09-29 20:17:00,42.0703125
2025-09-29 20:17:05,42.0703125
2025-09-29 20:17:10,42.0703125
2025-09-29 20:17:15,42.0703125
2025-09-29 20:17:20,42.0703125
2025-09-29 20:17:25,42.0703125
2025-09-29 20:17:30,42.0703125
2025-09-29 20:17:35,42.0703125
2025-09-29 20:17:40,42.0703125
2025-09-29 20:17:45,42.0703125
2025-09-29 20:17:50,40.91796875
2025-09-29 20:17:55,40.91796875
2025-09-29 20:18:00,40.91796875
2025-09-29 20:18:05,40.91796875
2025-09-29 20:18:10,40.91796875
2025-09-29 20:18:15,40.91796875
2025-09-29 20:18:20,40.91796875
2025-09-29 20:18:25,40.91796875
2025-09-29 20:18:30,40.91796875
2025-09-29 20:18:35,40.91796875
2025-09-29 20:18:40,40.91796875
2025-09-29 20:18:45,40.91796875
2025-09-29 20:18:50,40.91796875
2025-09-29 20:18:55,40.91796875
2025-09-29 20:19:00,42.15234375
2025-09-29 20:19:05,42.15234375
2025-09-29 20:19:10,42.15234375
2025-09-29 20:19:15,42.15234375
2025-09-29 20:19:20,42.15234375
2025-09-29 20:19:25,42.15234375
2025-09-29 20:19:30,42.15234375
2025-09-29 20:19:35,42.15234375
2025-09-29 20:19:40,42.15234375
2025-09-29 20:19:45,42.15234375
2025-09-29 20:19:50,42.15234375
2025-09-29 20:19:55,41.5546875
2025-09-29 20:20:00,41.5546875
2025-09-29 20:20:05,41.5546875
2025-09-29 20:20:10,41.5546875
2025-09-29 20:20:15,41.5546875
2025-09-29 20:20:20,41.5546875
2025-09-29 20:20:25,41.5546875
2025-09-29 20:20:30,41.5546875
2025-09-29 20:20:35,41.5546875
2025-09-29 20:20:40,41.5546875
2025-09-29 20:20:45,42.23046875
2025-09-29 20:20:50,42.23046875
2025-09-29 20:20:55,42.23046875
2025-09-29 20:21:00,42.23046875
2025-09-29 20:21:05,42.23046875
2025-09-29 20:21:10,42.23046875
2025-09-29 20:21:15,42.23046875
2025-09-29 20:21:20,42.23046875
2025-09-29 20:21:25,42.23046875
2025-09-29 20:21:30,42.23046875
2025-09-29 20:21:35,42.23046875
2025-09-29 20:21:40,42.23046875
2025-09-29 20:21:45,42.23046875
2025-09-29 20:21:50,42.23046875
2025-09-29 20:21:55,40.90625
2025-09-29 20:22:00,40.90625
2025-09-29 20:22:05,40.90625
2025-09-29 20:22:10,40.90625
2025-09-29 20:22:15,40.90625
2025-09-29 20:22:20,40.90625
2025-09-29 20:22:25,40.90625
2025-09-29 20:22:30,40.90625
2025-09-29 20:22:35,40.90625
2025-09-29 20:22:40,40.90625
2025-09-29 20:22:45,42.15234375
2025-09-29 20:22:50,42.15234375
2025-09-29 20:22:55,42.15234375
2025-09-29 20:23:00,42.15234375
2025-09-29 20:23:05,42.15234375
2025-09-29 20:23:10,42.15234375
2025-09-29 20:23:15,42.15234375
2025-09-29 20:23:20,42.15234375
2025-09-29 20:23:25,42.15234375
2025-09-29 20:23:30,42.15234375
2025-09-29 20:23:35,42.15234375
2025-09-29 20:23:40,42.15234375
2025-09-29 20:23:45,42.15234375
2025-09-29 20:23:50,42.15234375
2025-09-29 20:23:55,42.15234375
2025-09-29 20:24:00,41.8125
2025-09-29 20:24:05,41.8125
2025-09-29 20:24:10,41.8125
2025-09-29 20:24:15,41.8125
2025-09-29 20:24:20,41.8125
2025-09-29 20:24:25,41.8125
2025-09-29 20:24:30,41.8125
2025-09-29 20:24:35,41.8125
2025-09-29 20:24:40,41.8125
2025-09-29 20:24:45,41.8125
2025-09-29 20:24:50,41.8125
2025-09-29 20:24:55,41.8125
2025-09-29 20:25:00,41.28515625
2025-09-29 20:25:05,41.28515625
2025-09-29 20:25:10,41.28515625
2025-09-29 20:25:15,41.28515625
2025-09-29 20:25:20,41.28515625
2025-09-29 20:25:25,41.28515625
2025-09-29 20:25:30,41.28515625
2025-09-29 20:25:35,41.28515625
2025-09-29 20:25:40,41.28515625
2025-09-29 20:25:45,41.28515625
2025-09-29 20:25:50,41.28515625
2025-09-29 20:25:55,41.28515625
2025-09-29 20:26:00,40.51171875
2025-09-29 20:26:05,40.51171875
2025-09-29 20:26:10,40.51171875
2025-09-29 20:26:15,40.51171875
2025-09-29 20:26:20,40.51171875
2025-09-29 20:26:25,40.51171875
2025-09-29 20:26:30,40.51171875
2025-09-29 20:26:35,40.51171875
2025-09-29 20:26:40,40.51171875
2025-09-29 20:26:45,40.51171875
2025-09-29 20:26:50,40.51171875
2025-09-29 20:26:55,40.51171875
2025-09-29 20:27:00,41.12890625
2025-09-29 20:27:05,41.12890625
2025-09-29 20:27:10,41.12890625
2025-09-29 20:27:15,41.12890625
2025-09-29 20:27:20,41.12890625
2025-09-29 20:27:25,41.12890625
2025-09-29 20:27:30,41.12890625
2025-09-29 20:27:35,41.12890625
2025-09-29 20:27:40,41.12890625
2025-09-29 20:27:45,41.12890625
2025-09-29 20:27:50,41.12890625
2025-09-29 20:27:55,42.18359375
2025-09-29 20:28:00,42.18359375
2025-09-29 20:28:05,42.18359375
2025-09-29 20:28:10,42.18359375
2025-09-29 20:28:15,42.18359375
2025-09-29 20:28:20,42.18359375
2025-09-29 20:28:25,42.18359375
2025-09-29 20:28:30,42.18359375
2025-09-29 20:28:35,42.18359375
2025-09-29 20:28:40,42.18359375
2025-09-29 20:28:45,42.18359375
2025-09-29 20:28:50,42.28515625
2025-09-29 20:28:55,42.28515625
2025-09-29 20:29:00,42.28515625
2025-09-29 20:29:05,42.28515625
2025-09-29 20:29:10,42.28515625
2025-09-29 20:29:15,42.28515625
2025-09-29 20:29:20,42.28515625
2025-09-29 20:29:25,42.28515625
2025-09-29 20:29:30,42.28515625
2025-09-29 20:29:35,42.28515625
2025-09-29 20:29:40,42.28515625
2025-09-29 20:29:45,42.28515625
2025-09-29 20:29:50,42.28515625
2025-09-29 20:29:55,42.28515625
2025-09-29 20:30:00,41.09765625
2025-09-29 20:30:05,41.09765625
2025-09-29 20:30:10,41.09765625
2025-09-29 20:30:15,41.09765625
2025-09-29 20:30:20,41.09765625
2025-09-29 20:30:25,41.09765625
2025-09-29 20:30:30,41.09765625
2025-09-29 20:30:35,41.09765625
2025-09-29 20:30:40,41.09765625
2025-09-29 20:30:45,41.09765625
2025-09-29 20:30:50,41.09765625
2025-09-29 20:30:55,41.09765625
2025-09-29 20:31:00,42.15625
2025-09-29 20:31:05,42.15625
2025-09-29 20:31:10,42.15625
2025-09-29 20:31:15,42.15625
2025-09-29 20:31:20,42.15625
2025-09-29 20:31:25,42.15625
2025-09-29 20:31:30,42.15625
2025-09-29 20:31:35,42.15625
2025-09-29 20:31:40,42.15625
2025-09-29 20:31:45,42.15625
2025-09-29 20:31:50,42.15625
2025-09-29 20:31:55,42.18359375
2025-09-29 20:32:00,42.18359375
2025-09-29 20:32:05,42.18359375
2025-09-29 20:32:10,42.18359375
2025-09-29 20:32:15,42.18359375
2025-09-29 20:32:20,42.18359375
2025-09-29 20:32:25,42.18359375
2025-09-29 20:32:30,42.18359375
2025-09-29 20:32:35,42.18359375
2025-09-29 20:32:40,42.18359375
2025-09-29 20:32:45,42.18359375
2025-09-29 20:32:50,42.18359375
2025-09-29 20:32:55,42.08203125
2025-09-29 20:33:00,42.08203125
2025-09-29 20:33:05,42.08203125
2025-09-29 20:33:10,42.08203125
2025-09-29 20:33:15,42.08203125
2025-09-29 20:33:20,42.08203125
2025-09-29 20:33:25,42.08203125
2025-09-29 20:33:30,42.08203125
2025-09-29 20:33:35,42.08203125
2025-09-29 20:33:40,42.08203125
2025-09-29 20:33:45,42.08203125
2025-09-29 20:33:50,42.08203125
2025-09-29 20:33:55,42.08203125
2025-09-29 20:34:00,42.08203125
2025-09-29 20:34:05,42.08203125
2025-09-29 20:34:10,42.08203125
2025-09-29 20:34:15,42.08203125
2025-09-29 20:34:20,42.08203125
2025-09-29 20:34:25,42.08203125
2025-09-29 20:34:30,42.08203125
2025-09-29 20:34:35,42.08203125
2025-09-29 20:34:40,42.08203125
2025-09-29 20:34:45,42.08203125
2025-09-29 20:34:50,42.08203125
2025-09-29 20:34:55,41.71875
2025-09-29 20:35:00,41.71875
2025-09-29 20:35:05,41.71875
2025-09-29 20:35:10,41.71875
2025-09-29 20:35:15,41.71875
2025-09-29 20:35:20,41.71875
2025-09-29 20:35:25,41.71875
2025-09-29 20:35:30,41.71875
2025-09-29 20:35:35,41.71875
2025-09-29 20:35:40,41.71875
2025-09-29 20:35:45,41.71875
2025-09-29 20:35:50,41.6953125
2025-09-29 20:35:55,41.6953125
2025-09-29 20:36:00,41.6953125
2025-09-29 20:36:05,41.6953125
2025-09-29 20:36:10,41.6953125
2025-09-29 20:36:15,41.6953125
2025-09-29 20:36:20,41.6953125
2025-09-29 20:36:25,41.6953125
2025-09-29 20:36:30,41.6953125
2025-09-29 20:36:35,41.6953125
2025-09-29 20:36:40,41.6953125
2025-09-29 20:36:45,42.23828125
2025-09-29 20:36:50,42.23828125
2025-09-29 20:36:55,42.23828125
2025-09-29 20:37:00,42.23828125
2025-09-29 20:37:05,42.23828125
2025-09-29 20:37:10,42.23828125
2025-09-29 20:37:15,42.23828125
2025-09-29 20:37:20,42.23828125
2025-09-29 20:37:25,42.23828125
2025-09-29 20:37:30,42.23828125
2025-09-29 20:37:35,42.23828125
2025-09-29 20:37:40,42.23828125
2025-09-29 20:37:45,42.23828125
2025-09-29 20:37:50,42.23828125
2025-09-29 20:37:55,42.10546875
2025-09-29 20:38:00,42.10546875
2025-09-29 20:38:05,42.10546875
2025-09-29 20:38:10,42.10546875
2025-09-29 20:38:15,42.10546875
2025-09-29 20:38:20,42.10546875
2025-09-29 20:38:25,42.10546875
2025-09-29 20:38:30,42.10546875
2025-09-29 20:38:35,42.10546875
2025-09-29 20:38:40,42.10546875
2025-09-29 20:38:45,42.10546875
2025-09-29 20:38:50,42.10546875
2025-09-29 20:38:55,41.18359375
2025-09-29 20:39:00,41.18359375
2025-09-29 20:39:05,41.18359375
2025-09-29 20:39:10,41.18359375
2025-09-29 20:39:15,41.18359375
2025-09-29 20:39:20,41.18359375
2025-09-29 20:39:25,41.18359375
2025-09-29 20:39:30,41.18359375
2025-09-29 20:39:35,41.18359375
2025-09-29 20:39:40,41.18359375
2025-09-29 20:39:45,41.18359375
2025-09-29 20:39:50,41.18359375
2025-09-29 20:39:55,42.30859375
2025-09-29 20:40:00,42.30859375
2025-09-29 20:40:05,42.30859375
2025-09-29 20:40:10,42.30859375
2025-09-29 20:40:15,42.30859375
2025-09-29 20:40:20,42.30859375
2025-09-29 20:40:25,42.30859375
2025-09-29 20:40:30,42.30859375
2025-09-29 20:40:35,42.30859375
2025-09-29 20:40:40,42.30859375
2025-09-29 20:40:45,42.30859375
2025-09-29 20:40:50,42.30859375
2025-09-29 20:40:55,42.328125
2025-09-29 20:41:00,42.328125
2025-09-29 20:41:05,42.328125
2025-09-29 20:41:10,42.328125
2025-09-29 20:41:15,42.328125
2025-09-29 20:41:20,42.328125
2025-09-29 20:41:25,42.328125
2025-09-29 20:41:30,42.328125
2025-09-29 20:41:35,42.328125
2025-09-29 20:41:40,42.328125
2025-09-29 20:41:45,41.79296875
2025-09-29 20:41:50,41.79296875
2025-09-29 20:41:55,41.79296875
2025-09-29 20:42:00,41.79296875
2025-09-29 20:42:05,41.79296875
2025-09-29 20:42:10,41.79296875
2025-09-29 20:42:15,41.79296875
2025-09-29 20:42:20,41.79296875
2025-09-29 20:42:25,41.79296875
2025-09-29 20:42:30,41.79296875
2025-09-29 20:42:35,41.79296875
2025-09-29 20:42:40,41.79296875
2025-09-29 20:42:45,41.79296875
2025-09-29 20:42:50,42.078125
2025-09-29 20:42:55,42.078125
2025-09-29 20:43:00,42.078125
2025-09-29 20:43:05,42.078125
2025-09-29 20:43:10,42.078125
2025-09-29 20:43:15,42.078125
2025-09-29 20:43:20,42.078125
2025-09-29 20:43:25,42.078125
2025-09-29 20:43:30,42.078125
2025-09-29 20:43:35,42.078125
2025-09-29 20:43:40,42.078125
2025-09-29 20:43:45,42.078125
2025-09-29 20:43:50,42.1015625
2025-09-29 20:43:55,42.1015625
2025-09-29 20:44:00,42.1015625
2025-09-29 20:44:05,42.1015625
2025-09-29 20:44:10,42.1015625
2025-09-29 20:44:15,42.1015625
2025-09-29 20:44:20,42.1015625
2025-09-29 20:44:25,42.1015625
2025-09-29 20:44:30,42.1015625
2025-09-29 20:44:35,42.1015625
2025-09-29 20:44:40,42.1015625
2025-09-29 20:44:45,42.1015625
2025-09-29 20:44:50,42.1015625
2025-09-29 20:44:55,40.99609375
2025-09-29 20:45:00,40.99609375
2025-09-29 20:45:05,40.99609375
2025-09-29 20:45:10,40.99609375
2025-09-29 20:45:15,40.99609375
2025-09-29 20:45:20,40.99609375
2025-09-29 20:45:25,40.99609375
2025-09-29 20:45:30,40.99609375
2025-09-29 20:45:35,40.99609375
2025-09-29 20:45:40,40.99609375
2025-09-29 20:45:45,41.64453125
2025-09-29 20:45:50,41.64453125
2025-09-29 20:45:55,41.64453125
2025-09-29 20:46:00,41.64453125
2025-09-29 20:46:05,41.64453125
2025-09-29 20:46:10,41.64453125
2025-09-29 20:46:15,41.64453125
2025-09-29 20:46:20,41.64453125
2025-09-29 20:46:25,41.64453125
2025-09-29 20:46:30,41.64453125
2025-09-29 20:46:35,41.64453125
2025-09-29 20:46:40,41.64453125
2025-09-29 20:46:45,41.64453125
2025-09-29 20:46:50,41.64453125
2025-09-29 20:46:55,41.1015625
2025-09-29 20:47:00,41.1015625
2025-09-29 20:47:05,41.1015625
2025-09-29 20:47:10,41.1015625
2025-09-29 20:47:15,41.1015625
2025-09-29 20:47:20,41.1015625
2025-09-29 20:47:25,41.1015625
2025-09-29 20:47:30,41.1015625
2025-09-29 20:47:35,41.1015625
2025-09-29 20:47:40,41.1015625
2025-09-29 20:47:45,41.1015625
2025-09-29 20:47:50,41.1015625
2025-09-29 20:47:55,42.14453125
2025-09-29 20:48:00,42.14453125
2025-09-29 20:48:05,42.14453125
2025-09-29 20:48:10,42.14453125
2025-09-29 20:48:15,42.14453125
2025-09-29 20:48:20,42.14453125
2025-09-29 20:48:25,42.14453125
2025-09-29 20:48:30,42.14453125
2025-09-29 20:48:35,42.14453125
2025-09-29 20:48:40,42.14453125
2025-09-29 20:48:45,42.14453125
2025-09-29 20:48:50,42.14453125
2025-09-29 20:48:55,41.74609375
2025-09-29 20:49:00,41.74609375
2025-09-29 20:49:05,41.74609375
2025-09-29 20:49:10,41.74609375
2025-09-29 20:49:15,41.74609375
2025-09-29 20:49:20,41.74609375
2025-09-29 20:49:25,41.74609375
2025-09-29 20:49:30,41.74609375
2025-09-29 20:49:35,41.74609375
2025-09-29 20:49:40,41.74609375
2025-09-29 20:49:45,41.74609375
2025-09-29 20:49:50,41.74609375
2025-09-29 20:49:55,42.27734375
2025-09-29 20:50:00,42.27734375
2025-09-29 20:50:05,42.27734375
2025-09-29 20:50:10,42.27734375
2025-09-29 20:50:15,42.27734375
2025-09-29 20:50:20,42.27734375
2025-09-29 20:50:25,42.27734375
2025-09-29 20:50:30,42.27734375
2025-09-29 20:50:35,42.27734375
2025-09-29 20:50:40,42.27734375
2025-09-29 20:50:45,42.27734375
2025-09-29 20:50:50,42.28125
2025-09-29 20:50:55,42.28125
2025-09-29 20:51:00,42.28125
2025-09-29 20:51:05,42.28125
2025-09-29 20:51:10,42.28125
2025-09-29 20:51:15,42.28125
2025-09-29 20:51:20,42.28125
2025-09-29 20:51:25,42.28125
2025-09-29 20:51:30,42.28125
2025-09-29 20:51:35,42.28125
2025-09-29 20:51:40,42.28125
2025-09-29 20:51:45,42.28125
2025-09-29 20:51:50,42.22265625
2025-09-29 20:51:55,42.22265625
2025-09-29 20:52:00,42.22265625
2025-09-29 20:52:05,42.22265625
2025-09-29 20:52:10,42.22265625
2025-09-29 20:52:15,42.22265625
2025-09-29 20:52:20,42.22265625
2025-09-29 20:52:25,42.22265625
2025-09-29 20:52:30,42.22265625
2025-09-29 20:52:35,42.22265625
2025-09-29 20:52:40,42.22265625
2025-09-29 20:52:45,41.13671875
2025-09-29 20:52:50,41.13671875
2025-09-29 20:52:55,41.13671875
2025-09-29 20:53:00,41.13671875
2025-09-29 20:53:05,41.13671875
2025-09-29 20:53:10,41.13671875
2025-09-29 20:53:15,41.13671875
2025-09-29 20:53:20,41.13671875
2025-09-29 20:53:25,41.13671875
2025-09-29 20:53:30,41.13671875
2025-09-29 20:53:35,41.13671875
2025-09-29 20:53:40,41.13671875
2025-09-29 20:53:45,41.13671875
2025-09-29 20:53:50,42.24609375
2025-09-29 20:53:55,42.24609375
2025-09-29 20:54:00,42.24609375
2025-09-29 20:54:05,42.24609375
2025-09-29 20:54:10,42.24609375
2025-09-29 20:54:15,42.24609375
2025-09-29 20:54:20,42.24609375
2025-09-29 20:54:25,42.24609375
2025-09-29 20:54:30,42.24609375
2025-09-29 20:54:35,42.24609375
2025-09-29 20:54:40,42.24609375
2025-09-29 20:54:45,42.24609375
2025-09-29 20:54:50,42.24609375
2025-09-29 20:54:55,42.1796875
2025-09-29 20:55:00,42.1796875
2025-09-29 20:55:05,42.1796875
2025-09-29 20:55:10,42.1796875
2025-09-29 20:55:15,42.1796875
2025-09-29 20:55:20,42.1796875
2025-09-29 20:55:25,42.1796875
2025-09-29 20:55:30,42.1796875
2025-09-29 20:55:35,42.1796875
2025-09-29 20:55:40,42.1796875
2025-09-29 20:55:45,42.1796875
2025-09-29 20:55:50,42.1796875
2025-09-29 20:55:55,42.1796875
2025-09-29 20:56:00,39.7265625
2025-09-29 20:56:05,39.7265625
2025-09-29 20:56:10,39.7265625
2025-09-29 20:56:15,39.7265625
2025-09-29 20:56:20,39.7265625
2025-09-29 20:56:25,39.7265625
2025-09-29 20:56:30,39.7265625
2025-09-29 20:56:35,39.7265625
2025-09-29 20:56:40,39.7265625
2025-09-29 20:56:45,39.7265625
2025-09-29 20:56:50,39.7265625
2025-09-29 20:56:55,39.7265625
2025-09-29 20:57:00,41.0859375
2025-09-29 20:57:05,41.0859375
2025-09-29 20:57:10,41.0859375
2025-09-29 20:57:15,41.0859375
2025-09-29 20:57:20,41.0859375
2025-09-29 20:57:25,41.0859375
2025-09-29 20:57:30,41.0859375
2025-09-29 20:57:35,41.0859375
2025-09-29 20:57:40,41.0859375
2025-09-29 20:57:45,41.0859375
2025-09-29 20:57:50,41.0859375
2025-09-29 20:57:55,40.4453125
2025-09-29 20:58:00,40.4453125
2025-09-29 20:58:05,40.4453125
2025-09-29 20:58:10,40.4453125
2025-09-29 20:58:15,40.4453125
2025-09-29 20:58:20,40.4453125
2025-09-29 20:58:25,40.4453125
2025-09-29 20:58:30,40.4453125
2025-09-29 20:58:35,40.4453125
2025-09-29 20:58:40,40.4453125
2025-09-29 20:58:45,40.4453125
2025-09-29 20:58:50,40.546875
2025-09-29 20:58:55,40.546875
2025-09-29 20:59:00,40.546875
2025-09-29 20:59:05,40.546875
2025-09-29 20:59:10,40.546875
2025-09-29 20:59:15,40.546875
2025-09-29 20:59:20,40.546875
2025-09-29 20:59:25,40.546875
2025-09-29 20:59:30,40.546875
2025-09-29 20:59:35,40.546875
2025-09-29 20:59:40,34.72265625
2025-09-29 20:59:45,34.72265625
2025-09-29 20:59:50,34.72265625
2025-09-29 20:59:55,34.72265625
2025-09-29 21:00:00,34.72265625
2025-09-29 21:00:05,34.72265625
2025-09-29 21:00:10,34.72265625
2025-09-29 21:00:15,34.72265625
2025-09-29 21:00:20,34.72265625
2025-09-29 21:00:25,34.72265625
2025-09-29 21:00:30,34.72265625
2025-09-29 21:00:35,34.72265625
2025-09-29 21:00:40,34.72265625
2025-09-29 21:00:45,34.72265625
2025-09-29 21:00:50,34.72265625
2025-09-29 21:00:55,35.44140625
2025-09-29 21:01:00,35.44140625
2025-09-29 21:01:05,35.44140625
2025-09-29 21:01:10,35.44140625
2025-09-29 21:01:15,35.44140625
2025-09-29 21:01:20,35.44140625
2025-09-29 21:01:25,35.44140625
2025-09-29 21:01:30,35.44140625
2025-09-29 21:01:35,35.44140625
2025-09-29 21:01:40,35.44140625
2025-09-29 21:01:45,35.44140625
2025-09-29 21:01:50,35.44140625
2025-09-29 21:01:55,35.44140625
2025-09-29 21:02:00,32.8046875
2025-09-29 21:02:05,32.8046875
2025-09-29 21:02:10,32.8046875
2025-09-29 21:02:15,32.8046875
2025-09-29 21:02:20,32.8046875
2025-09-29 21:02:25,32.8046875
2025-09-29 21:02:30,32.8046875
