timestamp,container,pod,namespace,cpu_usage_cores,cpu_usage_percent,memory_usage_bytes,memory_working_set_bytes,network_receive_bytes,network_transmit_bytes,network_receive_packets,network_transmit_packets,memory_usage_mb,memory_working_set_mb,network_receive_kb_s,network_transmit_kb_s
2025-10-04 20:06:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005466852201570243,0.05466852201570243,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:06:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.14656955468737,192.88631180723746,2.510297523290965,1.8208496119645732,0.1484375,0.1484375,0.2218228218307494,0.18836553887425533
2025-10-04 20:06:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,188.5075669070235,158.88865007280037,2.0724606531234833,1.5255613141047863,0.1484375,0.1484375,0.18408942080764013,0.15516469733671912
2025-10-04 20:06:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000553728544641565,0.0553728544641565,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:06:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,248.29337990157168,215.69561306027413,2.751759538551093,2.0109012012488754,0.1484375,0.1484375,0.2424740038101286,0.21064024712917395
2025-10-04 20:06:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005205288646981017,0.05205288646981017,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:06:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004704387168929041,0.04704387168929041,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:06:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,217.7016416845111,198.00671478044785,2.484997488566368,1.824093901181696,0.1484375,0.1484375,0.21259925945753036,0.1933659324027811
2025-10-04 20:07:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00027728694278531614,0.027728694278531613,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:07:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,203.42778656952615,178.61515033889702,2.269266370069571,1.672091009524947,0.1484375,0.1484375,0.19865994782180288,0.17442885775282913
2025-10-04 20:07:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,213.37167782903245,188.99461504313757,2.393314161085484,1.7756847001601976,0.1484375,0.1484375,0.2083707791299145,0.18456505375306403
2025-10-04 20:07:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000499496430249961,0.0499496430249961,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:07:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,226.1697882474094,197.39975542253973,2.5315912552830877,1.8450580335114029,0.1484375,0.1484375,0.22086893383536074,0.19277319865482395
2025-10-04 20:07:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005369538113601296,0.053695381136012965,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:07:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005097801847722299,0.05097801847722299,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:07:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.023512839961,200.82349116914074,2.5354859681438944,1.885361360927511,0.1484375,0.1484375,0.22170264925777441,0.196116690594864
2025-10-04 20:08:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00045978166231333084,0.045978166231333086,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:08:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,236.0871609970215,206.0555841712763,2.6425996013705686,1.925962421337872,0.1484375,0.1484375,0.2305538681611538,0.20122615641726202
2025-10-04 20:08:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00033889055819480326,0.033889055819480325,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:08:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,235.77158813924325,205.36242516032848,2.626783728139717,1.9168421799938475,0.1484375,0.1484375,0.23024569154222974,0.20054924332063329
2025-10-04 20:08:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,245.65228040954293,210.94400627051388,2.743349826091216,1.9595355900651545,0.1484375,0.1484375,0.23989480508744426,0.2060000061235487
2025-10-04 20:08:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004947462103812347,0.049474621038123466,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:08:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,206.88293980303393,176.40204674446497,2.285483947773343,1.6324885341238164,0.1484375,0.1484375,0.20203412090140033,0.17226762377389157
2025-10-04 20:08:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00047234278792772263,0.04723427879277226,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:09:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004905627094725487,0.04905627094725487,29466624.0,22618112.0,,,,,28.1015625,21.5703125,,
2025-10-04 20:09:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,230.44896259801544,200.72629704161176,2.5674831725765044,1.8735688016098815,0.1484375,0.1484375,0.22504781503712445,0.19602177445469898
2025-10-04 20:09:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,224.65146913535074,197.0800248819935,2.5430860990156976,1.847853928061766,0.1484375,0.1484375,0.21938620032749095,0.19246096179882177
2025-10-04 20:09:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00048405946059118635,0.04840594605911863,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:09:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005081742904998736,0.050817429049987366,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:09:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,222.43768892944735,194.73754253883155,2.5095534135629958,1.8251297553185424,0.1484375,0.1484375,0.21722430559516342,0.19017338138557768
2025-10-04 20:09:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,220.3847592138613,189.61648730626996,2.472264927078572,1.765903519341837,0.1484375,0.1484375,0.2152194914197864,0.18517235088502926
2025-10-04 20:09:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00048784149587136245,0.04878414958713625,29564928.0,22716416.0,,,,,28.1953125,21.6640625,,
2025-10-04 20:10:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005001413693982297,0.05001413693982297,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:10:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,229.09280727320183,191.63929790982448,2.479500619875155,1.8052504513126129,0.1484375,0.1484375,0.22372344460273616,0.18714775186506297
2025-10-04 20:10:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.00047169654886517485,0.04716965488651748,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:10:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,219.81609808102345,194.1409026297086,2.4431414356787493,1.8212508884150675,0.1484375,0.1484375,0.21466415828224947,0.1895907252243248
2025-10-04 20:10:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004918168791009824,0.04918168791009824,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:10:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,221.78648261025452,195.92595912513443,2.465041233416995,1.837576192183578,0.1484375,0.1484375,0.21658836192407668,0.1913339444581391
2025-10-04 20:10:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005052858261550835,0.050528582615508355,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:10:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,183.0,166.3777777777778,2.088888888888889,1.5333333333333334,0.1484375,0.1484375,0.1787109375,0.16247829861111113
2025-10-04 20:11:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,219.56823215283669,189.05884544532526,2.4631051683811807,1.7593608345579863,0.1484375,0.1484375,0.21442210171175458,0.18462777875520045
2025-10-04 20:11:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005245980321574326,0.052459803215743256,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:11:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,230.43478260869563,199.35370152761456,2.604778691735213,1.8605562083822953,0.1484375,0.1484375,0.22503396739130432,0.1946813491480611
2025-10-04 20:11:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005047100191005472,0.05047100191005472,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:11:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,223.54305595824874,187.02884894172223,2.464482458683676,1.7577558712670338,0.1484375,0.1484375,0.2183037655842273,0.18264536029465062
2025-10-04 20:11:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004862233892900461,0.04862233892900461,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:11:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,236.51646563064372,203.60750039018083,2.6532295823950416,1.8951639874250297,0.1484375,0.1484375,0.2309731109674255,0.19883544959978597
2025-10-04 20:11:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005012479481932903,0.05012479481932903,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:12:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,186.0572850645299,159.98384084266527,2.082629880792092,1.4875927719943516,0.1484375,0.1484375,0.18169656744583,0.1562342195729153
2025-10-04 20:12:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005067097852868677,0.050670978528686766,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:12:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,233.75618146635134,206.2137174801118,2.644592560739626,1.892066222317781,0.1484375,0.1484375,0.22827752096323373,0.20138058347667168
2025-10-04 20:12:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004907458912768986,0.04907458912768987,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:12:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005054042690015048,0.050540426900150474,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:12:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,256.8693658808587,217.9610297078777,2.8189956940615226,2.0135683529010877,0.1484375,0.1484375,0.2508489901180261,0.21285256807409933
2025-10-04 20:12:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,143.4093808465856,123.83432725288432,1.6152303554724041,1.1537359681945745,0.1484375,0.1484375,0.14004822348299376,0.12093196020789485
2025-10-04 20:12:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005030385829368031,0.050303858293680316,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:13:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005356841927873287,0.05356841927873287,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:13:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,214.48291728977338,185.148970435983,2.415736799723916,1.7255262855170828,0.1484375,0.1484375,0.20945597391579432,0.18080954144138964
2025-10-04 20:13:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,216.30849568186383,187.9393452500502,2.460333400281181,1.7573810002008434,0.1484375,0.1484375,0.21123876531432015,0.18353451684575214
2025-10-04 20:13:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005041615051099441,0.05041615051099441,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:13:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,216.30849568186383,187.9393452500502,2.460333400281181,1.7573810002008434,0.1484375,0.1484375,0.21123876531432015,0.18353451684575214
2025-10-04 20:13:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005334608834598342,0.053346088345983415,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:13:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,222.96337003278316,192.90898410111615,2.5203236626177254,1.8002311875840897,0.1484375,0.1484375,0.2177376660476398,0.18838767978624624
2025-10-04 20:13:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005190843165336692,0.05190843165336692,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:14:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,227.4407529198322,195.21487697017804,2.5399705181993424,1.8142646558566733,0.1484375,0.1484375,0.22211011027327363,0.1906395282911895
2025-10-04 20:14:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005371411947245674,0.05371411947245674,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:14:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,152.9423294518291,133.87973882236628,1.6928169284851151,1.2512125123585633,0.1484375,0.1484375,0.14935774360530185,0.13074193244371707
2025-10-04 20:14:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004793380810804808,0.04793380810804808,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:14:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,237.02241042965218,206.3091782842461,2.6407194176143123,1.9270114669077414,0.1484375,0.1484375,0.2314671976852072,0.20147380691820907
2025-10-04 20:14:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004998651001937504,0.04998651001937504,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:14:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,218.7218721872187,190.35806019626352,2.436829048758534,1.7782266031481195,0.1484375,0.1484375,0.21359557830783077,0.1858965431604136
2025-10-04 20:14:46.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004907380445738793,0.04907380445738793,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:15:01.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,175.60455956508036,150.86828710999055,1.9656274293518226,1.404019592394159,0.1484375,0.1484375,0.1714888277002738,0.14733231163085014
2025-10-04 20:15:01.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0005017752834726493,0.05017752834726493,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:15:16.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,223.1243295542982,192.14185053530488,2.502997286666807,1.7878552047620049,0.1484375,0.1484375,0.21789485308036935,0.18763852591338367
2025-10-04 20:15:16.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.000500172361350499,0.0500172361350499,29433856.0,22585344.0,,,,,28.0703125,21.5390625,,
2025-10-04 20:15:31.541,app,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0004937397071762199,0.04937397071762199,29437952.0,22589440.0,,,,,28.07421875,21.54296875,,
2025-10-04 20:15:31.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,247.70014917951272,213.86540692855962,2.7349577324714076,1.9890601690701146,0.1484375,0.1484375,0.2418946769331179,0.2088529364536715
2025-10-04 20:15:46.541,unknown,app-degradacao-57f8dfd878-gdvk5,tcc-degradacao,0.0,0.0,155648.0,155648.0,152.1512279128021,129.96395922189876,1.6727574300995192,1.231335330489924,0.1484375,0.1484375,0.14858518350859581,0.1269179289276355
